event_id,observed_at,txid,input_wallet,output_wallet,amount_sats,fee_sats,script_type,src_ip,src_port,dst_ip,dst_port,latency_ms,peer_count_hint,event_sequence
syn_evt_00000000d182_000000001950dc48,2026-07-28T17:48:11.000Z,syn_tx_0000000000000000000000000000d182,syn_w_0000000000002ec1,syn_w_000000000000029c,108878,37,P2PKH,198.18.13.110,43953,198.18.14.194,8333,309,27,53634
syn_evt_00000000d183_000000001950fb37,2026-07-28T17:48:57.000Z,syn_tx_0000000000000000000000000000d183,syn_w_00000000000029dc,syn_w_000000000000021d,353746,683,P2SH,198.18.13.117,30724,198.18.14.211,8333,384,32,53635
syn_evt_00000000d184_0000000019511a26,2026-07-28T17:50:08.000Z,syn_tx_0000000000000000000000000000d184,syn_w_000000000000027d,syn_w_0000000000002788,509937,766,P2WSH,198.18.13.124,47044,198.18.14.228,8333,277,5,53636
syn_evt_00000000d185_0000000019513915,2026-07-28T17:50:47.000Z,syn_tx_0000000000000000000000000000d185,syn_w_00000000000018da,syn_w_000000000000066e,423938,313,P2WPKH,198.18.13.131,23020,198.18.14.245,8333,368,21,53637
syn_evt_00000000d186_0000000019515804,2026-07-28T17:51:17.000Z,syn_tx_0000000000000000000000000000d186,syn_w_0000000000000c55,syn_w_0000000000001737,356197,318,P2WPKH,198.18.13.138,39628,198.18.15.6,8333,144,13,53638
syn_evt_00000000d187_00000000195176f3,2026-07-28T17:52:04.000Z,syn_tx_0000000000000000000000000000d187,syn_w_00000000000013d5,syn_w_0000000000002704,260909,445,P2WPKH,198.18.13.145,53710,198.18.15.23,8333,242,24,53639
syn_evt_00000000d188_00000000195195e2,2026-07-28T17:53:04.000Z,syn_tx_0000000000000000000000000000d188,syn_w_0000000000001681,syn_w_0000000000001946,53490,46,P2SH,198.18.13.152,59679,198.18.15.40,8333,246,6,53640
syn_evt_00000000d189_000000001951b4d1,2026-07-28T17:53:49.000Z,syn_tx_0000000000000000000000000000d189,syn_w_00000000000017a5,syn_w_0000000000001ca4,308078,217,P2PKH,198.18.13.159,23979,198.18.15.57,8333,369,29,53641
syn_evt_00000000d18a_000000001951d3c0,2026-07-28T17:54:16.000Z,syn_tx_0000000000000000000000000000d18a,syn_w_000000000000023d,syn_w_0000000000001b2c,502164,561,P2PKH,198.18.13.166,33144,198.18.15.74,8333,152,11,53642
syn_evt_00000000d18b_000000001951f2af,2026-07-28T17:55:13.000Z,syn_tx_0000000000000000000000000000d18b,syn_w_0000000000002526,syn_w_0000000000001757,662744,111,P2PKH,198.18.13.173,48385,198.18.15.91,8333,275,27,53643
syn_evt_00000000d18c_000000001952119e,2026-07-28T17:55:50.000Z,syn_tx_0000000000000000000000000000d18c,syn_w_0000000000001c2c,syn_w_0000000000002e27,150692,92,P2WPKH,198.18.13.180,55095,198.18.15.108,8333,287,15,53644
syn_evt_00000000d18d_000000001952308d,2026-07-28T17:56:41.000Z,syn_tx_0000000000000000000000000000d18d,syn_w_00000000000029e4,syn_w_0000000000002bb3,200083,88,P2SH,198.18.13.187,25056,198.18.15.125,8333,179,5,53645
syn_evt_00000000d18e_0000000019524f7c,2026-07-28T17:57:34.000Z,syn_tx_0000000000000000000000000000d18e,syn_w_00000000000019d1,syn_w_0000000000001539,983850,1682,P2PKH,198.18.13.194,46207,198.18.15.142,8333,545,4,53646
syn_evt_00000000d18f_0000000019526e6b,2026-07-28T17:58:15.000Z,syn_tx_0000000000000000000000000000d18f,syn_w_0000000000000559,syn_w_0000000000000679,517419,192,P2WPKH,198.18.13.201,18562,198.18.15.159,8333,368,18,53647
syn_evt_00000000d190_0000000019528d5a,2026-07-28T17:58:38.000Z,syn_tx_0000000000000000000000000000d190,syn_w_000000000000075f,syn_w_00000000000012f1,312686,233,TAPROOT,198.18.13.208,31023,198.18.0.16,8333,142,17,53648
syn_evt_00000000d191_000000001952ac49,2026-07-28T17:59:23.000Z,syn_tx_0000000000000000000000000000d191,syn_w_0000000000002c07,syn_w_0000000000001383,176242,156,P2WPKH,198.18.13.215,35038,198.18.0.33,8333,324,31,53649
syn_evt_00000000d192_000000001952cb38,2026-07-28T18:00:29.000Z,syn_tx_0000000000000000000000000000d192,syn_w_0000000000001646,syn_w_0000000000001382,165782,318,P2PKH,198.18.13.222,22298,198.18.0.50,8333,287,22,53650
syn_evt_00000000d193_000000001952ea27,2026-07-28T18:00:47.000Z,syn_tx_0000000000000000000000000000d193,syn_w_0000000000002a1e,syn_w_0000000000002a5d,97819,32,P2PKH,198.18.13.229,29900,198.18.0.67,8333,240,8,53651
syn_evt_00000000d194_0000000019530916,2026-07-28T18:01:41.000Z,syn_tx_0000000000000000000000000000d194,syn_w_0000000000002dc4,syn_w_0000000000000f99,162380,96,P2WPKH,198.18.13.236,21841,198.18.0.84,8333,380,16,53652
syn_evt_00000000d195_0000000019532805,2026-07-28T18:02:16.000Z,syn_tx_0000000000000000000000000000d195,syn_w_00000000000029d8,syn_w_00000000000021bb,468911,917,P2PKH,198.18.13.243,16723,198.18.0.101,8333,489,9,53653
syn_evt_00000000d196_00000000195346f4,2026-07-28T18:03:08.000Z,syn_tx_0000000000000000000000000000d196,syn_w_000000000000152c,syn_w_0000000000002006,163218,76,P2PKH,198.18.13.250,56381,198.18.0.118,8333,473,16,53654
syn_evt_00000000d197_00000000195365e3,2026-07-28T18:04:04.000Z,syn_tx_0000000000000000000000000000d197,syn_w_00000000000025d0,syn_w_0000000000001e45,74261,104,TAPROOT,198.18.14.1,20266,198.18.0.135,8333,254,29,53655
syn_evt_00000000d198_00000000195384d2,2026-07-28T18:05:01.000Z,syn_tx_0000000000000000000000000000d198,syn_w_0000000000001796,syn_w_0000000000000ec5,1032979,1138,P2PKH,198.18.14.8,41965,198.18.0.152,8333,224,22,53656
syn_evt_00000000d199_000000001953a3c1,2026-07-28T18:05:45.000Z,syn_tx_0000000000000000000000000000d199,syn_w_00000000000001e4,syn_w_0000000000001a95,299510,526,P2PKH,198.18.14.15,42716,198.18.0.169,8333,371,40,53657
syn_evt_00000000d19a_000000001953c2b0,2026-07-28T18:06:20.000Z,syn_tx_0000000000000000000000000000d19a,syn_w_00000000000011c9,syn_w_000000000000211f,1044945,174,TAPROOT,198.18.14.22,50078,198.18.0.186,8333,376,29,53658
syn_evt_00000000d19b_000000001953e19f,2026-07-28T18:06:51.000Z,syn_tx_0000000000000000000000000000d19b,syn_w_0000000000000c51,syn_w_0000000000002d40,1151608,383,P2SH,198.18.14.29,32102,198.18.0.203,8333,416,37,53659
syn_evt_00000000d19c_000000001954008e,2026-07-28T18:07:33.000Z,syn_tx_0000000000000000000000000000d19c,syn_w_0000000000002682,syn_w_00000000000020b2,56407,42,P2WPKH,198.18.14.36,58122,198.18.0.220,8333,447,21,53660
syn_evt_00000000d19d_0000000019541f7d,2026-07-28T18:08:28.000Z,syn_tx_0000000000000000000000000000d19d,syn_w_0000000000000d41,syn_w_0000000000000c4c,31689,21,P2PKH,198.18.14.43,31933,198.18.0.237,8333,320,32,53661
syn_evt_00000000d19e_0000000019543e6c,2026-07-28T18:09:01.000Z,syn_tx_0000000000000000000000000000d19e,syn_w_00000000000025dd,syn_w_0000000000001c2d,104527,180,P2WPKH,198.18.14.50,55587,198.18.0.254,8333,367,5,53662
syn_evt_00000000d19f_0000000019545d5b,2026-07-28T18:09:57.000Z,syn_tx_0000000000000000000000000000d19f,syn_w_0000000000000767,syn_w_0000000000002561,327023,385,P2PKH,198.18.14.57,34543,198.18.1.15,8333,404,4,53663
syn_evt_00000000d1a0_0000000019547c4a,2026-07-28T18:10:31.000Z,syn_tx_0000000000000000000000000000d1a0,syn_w_00000000000003c6,syn_w_0000000000000340,39215,77,P2WPKH,198.18.14.64,25393,198.18.1.32,8333,240,12,53664
syn_evt_00000000d1a1_0000000019549b39,2026-07-28T18:11:23.000Z,syn_tx_0000000000000000000000000000d1a1,syn_w_0000000000000eb3,syn_w_0000000000001210,528702,944,P2SH,198.18.14.71,54163,198.18.1.49,8333,238,38,53665
syn_evt_00000000d1a2_000000001954ba28,2026-07-28T18:12:11.000Z,syn_tx_0000000000000000000000000000d1a2,syn_w_000000000000237e,syn_w_0000000000000c46,61414,51,P2WPKH,198.18.14.78,22625,198.18.1.66,8333,383,19,53666
syn_evt_00000000d1a3_000000001954d917,2026-07-28T18:12:57.000Z,syn_tx_0000000000000000000000000000d1a3,syn_w_0000000000001832,syn_w_000000000000149a,761747,1180,P2WSH,198.18.14.85,11563,198.18.1.83,8333,205,34,53667
syn_evt_00000000d1a4_000000001954f806,2026-07-28T18:13:27.000Z,syn_tx_0000000000000000000000000000d1a4,syn_w_00000000000025a2,syn_w_00000000000016cd,44876,48,P2WSH,198.18.14.92,53253,198.18.1.100,8333,465,19,53668
syn_evt_00000000d1a5_00000000195516f5,2026-07-28T18:14:27.000Z,syn_tx_0000000000000000000000000000d1a5,syn_w_0000000000000487,syn_w_000000000000099d,42545,68,P2SH,198.18.14.99,13060,198.18.1.117,8333,431,5,53669
syn_evt_00000000d1a6_00000000195535e4,2026-07-28T18:15:10.000Z,syn_tx_0000000000000000000000000000d1a6,syn_w_0000000000001805,syn_w_00000000000023a2,128697,145,P2SH,198.18.14.106,30865,198.18.1.134,8333,230,6,53670
syn_evt_00000000d1a7_00000000195554d3,2026-07-28T18:15:57.000Z,syn_tx_0000000000000000000000000000d1a7,syn_w_00000000000018d5,syn_w_0000000000000530,547742,753,P2WPKH,198.18.14.113,37521,198.18.1.151,8333,400,30,53671
syn_evt_00000000d1a8_00000000195573c2,2026-07-28T18:16:36.000Z,syn_tx_0000000000000000000000000000d1a8,syn_w_000000000000051c,syn_w_00000000000000d0,234846,80,P2WPKH,198.18.14.120,18332,198.18.1.168,8333,342,15,53672
syn_evt_00000000d1a9_00000000195592b1,2026-07-28T18:17:21.000Z,syn_tx_0000000000000000000000000000d1a9,syn_w_00000000000029a9,syn_w_0000000000000729,363294,697,P2WPKH,198.18.14.127,13411,198.18.1.185,8333,195,38,53673
syn_evt_00000000d1aa_000000001955b1a0,2026-07-28T18:18:25.000Z,syn_tx_0000000000000000000000000000d1aa,syn_w_0000000000000605,syn_w_00000000000006a8,83681,118,P2SH,198.18.14.134,25791,198.18.1.202,8333,319,11,53674
syn_evt_00000000d1ab_000000001955d08f,2026-07-28T18:18:57.000Z,syn_tx_0000000000000000000000000000d1ab,syn_w_00000000000023dc,syn_w_00000000000018b8,35859,2,P2SH,198.18.14.141,29279,198.18.1.219,8333,298,37,53675
syn_evt_00000000d1ac_000000001955ef7e,2026-07-28T18:19:32.000Z,syn_tx_0000000000000000000000000000d1ac,syn_w_0000000000002933,syn_w_00000000000021a6,370434,622,P2WSH,198.18.14.148,18541,198.18.1.236,8333,446,10,53676
syn_evt_00000000d1ad_0000000019560e6d,2026-07-28T18:20:39.000Z,syn_tx_0000000000000000000000000000d1ad,syn_w_0000000000000ce2,syn_w_0000000000001a7b,339107,494,P2SH,198.18.14.155,31732,198.18.1.253,8333,303,32,53677
syn_evt_00000000d1ae_0000000019562d5c,2026-07-28T18:21:16.000Z,syn_tx_0000000000000000000000000000d1ae,syn_w_000000000000044d,syn_w_00000000000028a2,125357,213,P2SH,198.18.14.162,58598,198.18.2.14,8333,224,10,53678
syn_evt_00000000d1af_0000000019564c4b,2026-07-28T18:21:53.000Z,syn_tx_0000000000000000000000000000d1af,syn_w_0000000000000b9e,syn_w_0000000000001f99,774360,1341,P2SH,198.18.14.169,35924,198.18.2.31,8333,303,25,53679
syn_evt_00000000d1b0_0000000019566b3a,2026-07-28T18:22:33.000Z,syn_tx_0000000000000000000000000000d1b0,syn_w_0000000000001bcb,syn_w_00000000000009e6,276145,307,P2SH,198.18.14.176,59051,198.18.2.48,8333,544,5,53680
syn_evt_00000000d1b1_0000000019568a29,2026-07-28T18:23:33.000Z,syn_tx_0000000000000000000000000000d1b1,syn_w_0000000000001786,syn_w_0000000000000761,591463,882,P2PKH,198.18.14.183,33330,198.18.2.65,8333,368,36,53681
syn_evt_00000000d1b2_000000001956a918,2026-07-28T18:24:09.000Z,syn_tx_0000000000000000000000000000d1b2,syn_w_0000000000001014,syn_w_0000000000002eb9,213125,178,P2WPKH,198.18.14.190,10560,198.18.2.82,8333,302,27,53682
syn_evt_00000000d1b3_000000001956c807,2026-07-28T18:24:45.000Z,syn_tx_0000000000000000000000000000d1b3,syn_w_00000000000015d8,syn_w_0000000000002982,65608,53,P2PKH,198.18.14.197,43965,198.18.2.99,8333,69,20,53683
syn_evt_00000000d1b4_000000001956e6f6,2026-07-28T18:25:33.000Z,syn_tx_0000000000000000000000000000d1b4,syn_w_00000000000017f8,syn_w_0000000000001e4e,295220,21,P2WSH,198.18.14.204,25856,198.18.2.116,8333,299,8,53684
syn_evt_00000000d1b5_00000000195705e5,2026-07-28T18:26:35.000Z,syn_tx_0000000000000000000000000000d1b5,syn_w_000000000000100b,syn_w_00000000000020fb,112750,23,P2PKH,198.18.14.211,42626,198.18.2.133,8333,296,11,53685
syn_evt_00000000d1b6_00000000195724d4,2026-07-28T18:26:52.000Z,syn_tx_0000000000000000000000000000d1b6,syn_w_0000000000002b9d,syn_w_0000000000000367,47383,31,P2SH,198.18.14.218,39982,198.18.2.150,8333,137,34,53686
syn_evt_00000000d1b7_00000000195743c3,2026-07-28T18:28:04.000Z,syn_tx_0000000000000000000000000000d1b7,syn_w_0000000000001c3d,syn_w_000000000000201b,662328,358,P2WPKH,198.18.14.225,10780,198.18.2.167,8333,503,32,53687
syn_evt_00000000d1b8_00000000195762b2,2026-07-28T18:28:25.000Z,syn_tx_0000000000000000000000000000d1b8,syn_w_000000000000021a,syn_w_00000000000015e6,1189138,2158,P2WPKH,198.18.14.232,29211,198.18.2.184,8333,136,34,53688
syn_evt_00000000d1b9_00000000195781a1,2026-07-28T18:29:33.000Z,syn_tx_0000000000000000000000000000d1b9,syn_w_0000000000000eb2,syn_w_0000000000002946,1002245,1248,P2PKH,198.18.14.239,17197,198.18.2.201,8333,338,14,53689
syn_evt_00000000d1ba_000000001957a090,2026-07-28T18:30:18.000Z,syn_tx_0000000000000000000000000000d1ba,syn_w_000000000000109c,syn_w_00000000000007c4,63253,71,TAPROOT,198.18.14.246,32480,198.18.2.218,8333,197,14,53690
syn_evt_00000000d1bb_000000001957bf7f,2026-07-28T18:30:44.000Z,syn_tx_0000000000000000000000000000d1bb,syn_w_00000000000029c7,syn_w_0000000000000184,431619,736,P2SH,198.18.14.253,32081,198.18.2.235,8333,429,28,53691
syn_evt_00000000d1bc_000000001957de6e,2026-07-28T18:31:44.000Z,syn_tx_0000000000000000000000000000d1bc,syn_w_00000000000016ca,syn_w_0000000000002007,542974,826,P2SH,198.18.15.4,20104,198.18.2.252,8333,269,36,53692
syn_evt_00000000d1bd_000000001957fd5d,2026-07-28T18:32:21.000Z,syn_tx_0000000000000000000000000000d1bd,syn_w_0000000000001ff4,syn_w_0000000000002aa5,476260,337,P2SH,198.18.15.11,14927,198.18.3.13,8333,282,24,53693
syn_evt_00000000d1be_0000000019581c4c,2026-07-28T18:32:50.000Z,syn_tx_0000000000000000000000000000d1be,syn_w_00000000000027aa,syn_w_00000000000000d5,142618,21,P2WSH,198.18.15.18,40358,198.18.3.30,8333,190,30,53694
syn_evt_00000000d1bf_0000000019583b3b,2026-07-28T18:34:05.000Z,syn_tx_0000000000000000000000000000d1bf,syn_w_0000000000002855,syn_w_00000000000022bd,172366,8,P2WPKH,198.18.15.25,25735,198.18.3.47,8333,203,39,53695
syn_evt_00000000d1c0_0000000019585a2a,2026-07-28T18:34:20.000Z,syn_tx_0000000000000000000000000000d1c0,syn_w_0000000000001d63,syn_w_000000000000114c,602091,83,P2WPKH,198.18.15.32,49920,198.18.3.64,8333,322,30,53696
syn_evt_00000000d1c1_0000000019587919,2026-07-28T18:35:27.000Z,syn_tx_0000000000000000000000000000d1c1,syn_w_0000000000001d32,syn_w_00000000000026b8,113951,33,P2PKH,198.18.15.39,26789,198.18.3.81,8333,281,14,53697
syn_evt_00000000d1c2_0000000019589808,2026-07-28T18:36:16.000Z,syn_tx_0000000000000000000000000000d1c2,syn_w_0000000000000952,syn_w_0000000000001084,122055,187,P2PKH,198.18.15.46,10309,198.18.3.98,8333,400,28,53698
syn_evt_00000000d1c3_000000001958b6f7,2026-07-28T18:36:50.000Z,syn_tx_0000000000000000000000000000d1c3,syn_w_0000000000000c2b,syn_w_0000000000001a22,474417,679,P2PKH,198.18.15.53,55132,198.18.3.115,8333,429,40,53699
syn_evt_00000000d1c4_000000001958d5e6,2026-07-28T18:37:28.000Z,syn_tx_0000000000000000000000000000d1c4,syn_w_0000000000002255,syn_w_00000000000016fa,301876,31,P2PKH,198.18.15.60,50974,198.18.3.132,8333,313,22,53700
syn_evt_00000000d1c5_000000001958f4d5,2026-07-28T18:38:10.000Z,syn_tx_0000000000000000000000000000d1c5,syn_w_0000000000002a36,syn_w_00000000000006d2,526870,527,P2WPKH,198.18.15.67,27070,198.18.3.149,8333,627,15,53701
syn_evt_00000000d1c6_00000000195913c4,2026-07-28T18:38:53.000Z,syn_tx_0000000000000000000000000000d1c6,syn_w_0000000000001923,syn_w_0000000000001193,109608,99,P2WPKH,198.18.15.74,31750,198.18.3.166,8333,325,37,53702
syn_evt_00000000d1c7_00000000195932b3,2026-07-28T18:39:47.000Z,syn_tx_0000000000000000000000000000d1c7,syn_w_0000000000000065,syn_w_0000000000002818,157001,156,P2WSH,198.18.15.81,26873,198.18.3.183,8333,295,13,53703
syn_evt_00000000d1c8_00000000195951a2,2026-07-28T18:40:34.000Z,syn_tx_0000000000000000000000000000d1c8,syn_w_00000000000021d1,syn_w_00000000000000de,32362,36,P2WSH,198.18.15.88,25244,198.18.3.200,8333,256,39,53704
syn_evt_00000000d1c9_0000000019597091,2026-07-28T18:41:24.000Z,syn_tx_0000000000000000000000000000d1c9,syn_w_000000000000146d,syn_w_0000000000002720,159657,275,P2PKH,198.18.15.95,25893,198.18.3.217,8333,302,15,53705
syn_evt_00000000d1ca_0000000019598f80,2026-07-28T18:42:11.000Z,syn_tx_0000000000000000000000000000d1ca,syn_w_0000000000000e4c,syn_w_0000000000002c73,64661,16,P2SH,198.18.15.102,21503,198.18.3.234,8333,338,27,53706
syn_evt_00000000d1cb_000000001959ae6f,2026-07-28T18:42:48.000Z,syn_tx_0000000000000000000000000000d1cb,syn_w_0000000000000c06,syn_w_0000000000001ffb,117421,123,TAPROOT,198.18.15.109,34756,198.18.3.251,8333,371,28,53707
syn_evt_00000000d1cc_000000001959cd5e,2026-07-28T18:43:34.000Z,syn_tx_0000000000000000000000000000d1cc,syn_w_000000000000036b,syn_w_0000000000002cb3,977593,482,P2PKH,198.18.15.116,53636,198.18.4.12,8333,441,7,53708
syn_evt_00000000d1cd_000000001959ec4d,2026-07-28T18:43:57.000Z,syn_tx_0000000000000000000000000000d1cd,syn_w_0000000000001464,syn_w_0000000000000949,243512,207,P2WPKH,198.18.15.123,58791,198.18.4.29,8333,318,25,53709
syn_evt_00000000d1ce_00000000195a0b3c,2026-07-28T18:44:42.000Z,syn_tx_0000000000000000000000000000d1ce,syn_w_0000000000000fad,syn_w_00000000000016e7,253927,343,P2WPKH,198.18.15.130,14944,198.18.4.46,8333,550,39,53710
syn_evt_00000000d1cf_00000000195a2a2b,2026-07-28T18:45:58.000Z,syn_tx_0000000000000000000000000000d1cf,syn_w_0000000000000c0e,syn_w_0000000000000406,410467,211,P2WSH,198.18.15.137,58693,198.18.4.63,8333,470,10,53711
syn_evt_00000000d1d0_00000000195a491a,2026-07-28T18:46:36.000Z,syn_tx_0000000000000000000000000000d1d0,syn_w_000000000000119b,syn_w_0000000000002559,30693,31,P2PKH,198.18.15.144,27436,198.18.4.80,8333,328,15,53712
syn_evt_00000000d1d1_00000000195a6809,2026-07-28T18:47:10.000Z,syn_tx_0000000000000000000000000000d1d1,syn_w_0000000000001828,syn_w_0000000000001861,123652,48,P2WSH,198.18.15.151,35120,198.18.4.97,8333,325,34,53713
syn_evt_00000000d1d2_00000000195a86f8,2026-07-28T18:47:52.000Z,syn_tx_0000000000000000000000000000d1d2,syn_w_0000000000002830,syn_w_000000000000157c,215400,305,P2PKH,198.18.15.158,56703,198.18.4.114,8333,158,13,53714
syn_evt_00000000d1d3_00000000195aa5e7,2026-07-28T18:48:46.000Z,syn_tx_0000000000000000000000000000d1d3,syn_w_00000000000004e6,syn_w_0000000000001df3,290611,415,P2PKH,198.18.0.5,55480,198.18.4.131,8333,373,40,53715
syn_evt_00000000d1d4_00000000195ac4d6,2026-07-28T18:49:25.000Z,syn_tx_0000000000000000000000000000d1d4,syn_w_00000000000023c3,syn_w_00000000000009ca,499997,287,P2WPKH,198.18.0.12,55831,198.18.4.148,8333,434,12,53716
syn_evt_00000000d1d5_00000000195ae3c5,2026-07-28T18:50:21.000Z,syn_tx_0000000000000000000000000000d1d5,syn_w_00000000000021cb,syn_w_00000000000013cc,151202,70,P2WPKH,198.18.0.19,26482,198.18.4.165,8333,307,18,53717
syn_evt_00000000d1d6_00000000195b02b4,2026-07-28T18:50:59.000Z,syn_tx_0000000000000000000000000000d1d6,syn_w_0000000000000ece,syn_w_000000000000003d,64301,119,P2PKH,198.18.0.26,22032,198.18.4.182,8333,452,24,53718
syn_evt_00000000d1d7_00000000195b21a3,2026-07-28T18:51:30.000Z,syn_tx_0000000000000000000000000000d1d7,syn_w_0000000000001ef4,syn_w_00000000000027c3,56888,25,P2PKH,198.18.0.33,34300,198.18.4.199,8333,69,22,53719
syn_evt_00000000d1d8_00000000195b4092,2026-07-28T18:52:33.000Z,syn_tx_0000000000000000000000000000d1d8,syn_w_0000000000002941,syn_w_000000000000171a,93705,144,P2WPKH,198.18.0.40,13992,198.18.4.216,8333,344,15,53720
syn_evt_00000000d1d9_00000000195b5f81,2026-07-28T18:52:59.000Z,syn_tx_0000000000000000000000000000d1d9,syn_w_00000000000008cf,syn_w_0000000000001965,146628,106,P2SH,198.18.0.47,59281,198.18.4.233,8333,174,26,53721
syn_evt_00000000d1da_00000000195b7e70,2026-07-28T18:53:48.000Z,syn_tx_0000000000000000000000000000d1da,syn_w_000000000000093a,syn_w_0000000000000e25,90757,81,P2PKH,198.18.0.54,38479,198.18.4.250,8333,112,40,53722
syn_evt_00000000d1db_00000000195b9d5f,2026-07-28T18:54:33.000Z,syn_tx_0000000000000000000000000000d1db,syn_w_00000000000009c8,syn_w_0000000000001cc2,73373,127,P2WPKH,198.18.0.61,39428,198.18.5.11,8333,275,18,53723
syn_evt_00000000d1dc_00000000195bbc4e,2026-07-28T18:55:11.000Z,syn_tx_0000000000000000000000000000d1dc,syn_w_0000000000000c1d,syn_w_0000000000001d44,162948,228,P2WSH,198.18.0.68,14847,198.18.5.28,8333,287,18,53724
syn_evt_00000000d1dd_00000000195bdb3d,2026-07-28T18:56:09.000Z,syn_tx_0000000000000000000000000000d1dd,syn_w_000000000000086c,syn_w_0000000000002c71,86837,55,P2WPKH,198.18.0.75,54267,198.18.5.45,8333,296,5,53725
syn_evt_00000000d1de_00000000195bfa2c,2026-07-28T18:56:48.000Z,syn_tx_0000000000000000000000000000d1de,syn_w_0000000000001aae,syn_w_0000000000002ce6,275305,77,P2WPKH,198.18.0.82,52447,198.18.5.62,8333,352,13,53726
syn_evt_00000000d1df_00000000195c191b,2026-07-28T18:57:40.000Z,syn_tx_0000000000000000000000000000d1df,syn_w_0000000000001a30,syn_w_00000000000023de,433661,826,P2WPKH,198.18.0.89,14166,198.18.5.79,8333,218,7,53727
syn_evt_00000000d1e0_00000000195c380a,2026-07-28T18:58:07.000Z,syn_tx_0000000000000000000000000000d1e0,syn_w_0000000000002b45,syn_w_000000000000189c,136394,50,P2PKH,198.18.0.96,47647,198.18.5.96,8333,385,6,53728
syn_evt_00000000d1e1_00000000195c56f9,2026-07-28T18:59:24.000Z,syn_tx_0000000000000000000000000000d1e1,syn_w_0000000000001212,syn_w_0000000000001bbd,63285,42,P2SH,198.18.0.103,21562,198.18.5.113,8333,358,32,53729
syn_evt_00000000d1e2_00000000195c75e8,2026-07-28T19:00:09.000Z,syn_tx_0000000000000000000000000000d1e2,syn_w_00000000000012b6,syn_w_0000000000002705,343872,672,P2PKH,198.18.0.110,20176,198.18.5.130,8333,408,20,53730
syn_evt_00000000d1e3_00000000195c94d7,2026-07-28T19:00:25.000Z,syn_tx_0000000000000000000000000000d1e3,syn_w_00000000000001a5,syn_w_00000000000011cf,229565,72,P2PKH,198.18.0.117,15142,198.18.5.147,8333,332,40,53731
syn_evt_00000000d1e4_00000000195cb3c6,2026-07-28T19:01:30.000Z,syn_tx_0000000000000000000000000000d1e4,syn_w_00000000000022dc,syn_w_000000000000218a,173041,209,P2PKH,198.18.0.124,40279,198.18.5.164,8333,412,12,53732
syn_evt_00000000d1e5_00000000195cd2b5,2026-07-28T19:02:18.000Z,syn_tx_0000000000000000000000000000d1e5,syn_w_0000000000002a8d,syn_w_0000000000000f43,995413,261,P2WSH,198.18.0.131,25191,198.18.5.181,8333,371,30,53733
syn_evt_00000000d1e6_00000000195cf1a4,2026-07-28T19:03:02.000Z,syn_tx_0000000000000000000000000000d1e6,syn_w_0000000000001a21,syn_w_0000000000002649,117464,49,P2WPKH,198.18.0.138,31731,198.18.5.198,8333,323,27,53734
syn_evt_00000000d1e7_00000000195d1093,2026-07-28T19:03:21.000Z,syn_tx_0000000000000000000000000000d1e7,syn_w_000000000000194a,syn_w_000000000000104f,133929,15,P2WPKH,198.18.0.145,46316,198.18.5.215,8333,302,25,53735
syn_evt_00000000d1e8_00000000195d2f82,2026-07-28T19:04:16.000Z,syn_tx_0000000000000000000000000000d1e8,syn_w_000000000000009f,syn_w_00000000000013bf,94883,159,P2PKH,198.18.0.152,28240,198.18.5.232,8333,386,12,53736
syn_evt_00000000d1e9_00000000195d4e71,2026-07-28T19:04:58.000Z,syn_tx_0000000000000000000000000000d1e9,syn_w_0000000000002a27,syn_w_00000000000011e2,370477,610,P2WPKH,198.18.0.159,34411,198.18.5.249,8333,148,26,53737
syn_evt_00000000d1ea_00000000195d6d60,2026-07-28T19:05:59.000Z,syn_tx_0000000000000000000000000000d1ea,syn_w_000000000000268f,syn_w_00000000000029d7,21440,16,P2PKH,198.18.0.166,12933,198.18.6.10,8333,377,38,53738
syn_evt_00000000d1eb_00000000195d8c4f,2026-07-28T19:06:35.000Z,syn_tx_0000000000000000000000000000d1eb,syn_w_0000000000000b9f,syn_w_000000000000208b,86708,167,P2PKH,198.18.0.173,56432,198.18.6.27,8333,191,26,53739
syn_evt_00000000d1ec_00000000195dab3e,2026-07-28T19:07:26.000Z,syn_tx_0000000000000000000000000000d1ec,syn_w_00000000000019a1,syn_w_00000000000008fc,1250375,1446,P2WPKH,198.18.0.180,16604,198.18.6.44,8333,210,31,53740
syn_evt_00000000d1ed_00000000195dca2d,2026-07-28T19:08:05.000Z,syn_tx_0000000000000000000000000000d1ed,syn_w_0000000000002732,syn_w_000000000000195b,234835,467,P2WSH,198.18.0.187,25845,198.18.6.61,8333,342,27,53741
syn_evt_00000000d1ee_00000000195de91c,2026-07-28T19:08:53.000Z,syn_tx_0000000000000000000000000000d1ee,syn_w_0000000000001018,syn_w_0000000000002d2d,2128293,2423,P2WPKH,198.18.0.194,27910,198.18.6.78,8333,381,7,53742
syn_evt_00000000d1ef_00000000195e080b,2026-07-28T19:09:38.000Z,syn_tx_0000000000000000000000000000d1ef,syn_w_0000000000000a06,syn_w_0000000000002407,399236,273,P2PKH,198.18.0.201,56169,198.18.6.95,8333,314,21,53743
syn_evt_00000000d1f0_00000000195e26fa,2026-07-28T19:10:18.000Z,syn_tx_0000000000000000000000000000d1f0,syn_w_0000000000000a79,syn_w_0000000000002ca6,1113561,158,P2SH,198.18.0.208,47203,198.18.6.112,8333,228,26,53744
