event_id,observed_at,txid,input_wallet,output_wallet,amount_sats,fee_sats,script_type,src_ip,src_port,dst_ip,dst_port,latency_ms,peer_count_hint,event_sequence
syn_evt_000469,2026-07-26T00:07:49.000Z,tx_0093,syn_w_0002,syn_w_0011,1124341,3080,p2pkh,198.18.236.109,46059,198.18.215.201,8333,436,18,470
syn_evt_000470,2026-07-26T00:07:50.000Z,tx_0094,syn_w_0062,syn_w_0070,4837382,2614,p2wpkh,198.18.149.74,25651,198.18.178.251,8333,394,16,471
syn_evt_000471,2026-07-26T00:07:51.000Z,tx_0094,syn_w_0007,syn_w_0024,3989267,1421,p2wpkh,198.18.255.223,50178,198.18.160.54,8333,376,21,472
syn_evt_000472,2026-07-26T00:07:52.000Z,tx_0094,syn_w_0071,syn_w_0034,3580577,4745,p2sh,198.18.114.230,40751,198.18.158.7,8333,229,26,473
syn_evt_000473,2026-07-26T00:07:53.000Z,tx_0094,syn_w_0095,syn_w_0091,383745,4318,p2sh,198.18.60.82,34729,198.18.147.210,8333,329,27,474
syn_evt_000474,2026-07-26T00:07:54.000Z,tx_0094,syn_w_0011,syn_w_0078,2874163,1254,p2pkh,198.18.182.207,2435,198.18.149.74,8333,383,19,475
syn_evt_000475,2026-07-26T00:07:55.000Z,tx_0095,syn_w_0036,syn_w_0054,4661345,3809,p2sh,198.18.5.209,65390,198.18.234.37,8333,289,17,476
syn_evt_000476,2026-07-26T00:07:56.000Z,tx_0095,syn_w_0087,syn_w_0090,4742796,3329,p2sh,198.18.160.54,14041,198.18.114.230,8333,418,16,477
syn_evt_000477,2026-07-26T00:07:57.000Z,tx_0095,syn_w_0067,syn_w_0014,3883457,4777,p2sh,198.18.1.158,14088,198.18.251.193,8333,291,11,478
syn_evt_000478,2026-07-26T00:07:58.000Z,tx_0095,syn_w_0022,syn_w_0080,2030184,2713,p2sh,198.18.160.54,27644,198.18.215.145,8333,343,27,479
syn_evt_000479,2026-07-26T00:07:59.000Z,tx_0095,syn_w_0069,syn_w_0050,514113,1448,p2sh,198.18.60.82,60218,198.18.50.116,8333,272,21,480
syn_evt_000480,2026-07-26T00:08:00.000Z,tx_0096,syn_w_0096,syn_w_0011,2303330,1022,p2sh,198.18.158.7,50747,198.18.225.62,8333,248,16,481
syn_evt_000481,2026-07-26T00:08:01.000Z,tx_0096,syn_w_0032,syn_w_0068,4977265,759,p2pkh,198.18.188.94,12850,198.18.158.7,8333,435,23,482
syn_evt_000482,2026-07-26T00:08:02.000Z,tx_0096,syn_w_0008,syn_w_0054,1921370,2676,p2pkh,198.18.149.74,41447,198.18.192.191,8333,28,15,483
syn_evt_000483,2026-07-26T00:08:03.000Z,tx_0096,syn_w_0095,syn_w_0023,4913884,1698,p2sh,198.18.182.207,11772,198.18.114.230,8333,442,16,484
syn_evt_000484,2026-07-26T00:08:04.000Z,tx_0096,syn_w_0030,syn_w_0086,4367385,3716,p2wpkh,198.18.225.62,42165,198.18.234.37,8333,281,21,485
syn_evt_000485,2026-07-26T00:08:05.000Z,tx_0097,syn_w_0061,syn_w_0005,3260222,2666,p2pkh,198.18.41.29,48456,198.18.158.7,8333,255,9,486
syn_evt_000486,2026-07-26T00:08:06.000Z,tx_0097,syn_w_0047,syn_w_0064,2730503,2751,p2pkh,198.18.251.102,35970,198.18.5.209,8333,54,27,487
syn_evt_000487,2026-07-26T00:08:07.000Z,tx_0097,syn_w_0089,syn_w_0044,4170054,2372,p2wpkh,198.18.215.145,51006,198.18.60.82,8333,99,26,488
syn_evt_000488,2026-07-26T00:08:08.000Z,tx_0097,syn_w_0019,syn_w_0031,981638,2165,p2pkh,198.18.174.23,33786,198.18.215.201,8333,441,9,489
syn_evt_000489,2026-07-26T00:08:09.000Z,tx_0097,syn_w_0098,syn_w_0078,2994990,4469,p2sh,198.18.52.227,56007,198.18.132.217,8333,339,23,490
syn_evt_000490,2026-07-26T00:08:10.000Z,tx_0098,syn_w_0014,syn_w_0075,3509730,5000,p2pkh,198.18.203.65,8785,198.18.188.94,8333,146,26,491
syn_evt_000491,2026-07-26T00:08:11.000Z,tx_0098,syn_w_0082,syn_w_0091,42090,2220,p2sh,198.18.39.186,45306,198.18.251.174,8333,99,14,492
syn_evt_000492,2026-07-26T00:08:12.000Z,tx_0098,syn_w_0004,syn_w_0038,2714638,2978,p2pkh,198.18.60.82,35759,198.18.215.145,8333,241,29,493
syn_evt_000493,2026-07-26T00:08:13.000Z,tx_0098,syn_w_0091,syn_w_0029,1426574,4912,p2wpkh,198.18.251.174,20323,198.18.234.37,8333,225,14,494
syn_evt_000494,2026-07-26T00:08:14.000Z,tx_0098,syn_w_0011,syn_w_0023,1240930,4191,p2wpkh,198.18.114.230,51266,198.18.59.109,8333,256,26,495
syn_evt_000495,2026-07-26T00:08:15.000Z,tx_0099,syn_w_0023,syn_w_0056,403684,1259,p2pkh,198.18.225.62,33198,198.18.192.191,8333,253,30,496
syn_evt_000496,2026-07-26T00:08:16.000Z,tx_0099,syn_w_0086,syn_w_0098,3573026,3524,p2pkh,198.18.147.210,12118,198.18.50.116,8333,368,13,497
syn_evt_000497,2026-07-26T00:08:17.000Z,tx_0099,syn_w_0079,syn_w_0021,4117635,977,p2wpkh,198.18.251.174,6603,198.18.46.103,8333,246,15,498
syn_evt_000498,2026-07-26T00:08:18.000Z,tx_0099,syn_w_0050,syn_w_0023,2175242,1314,p2sh,198.18.114.230,54149,198.18.39.186,8333,175,16,499
syn_evt_000499,2026-07-26T00:08:19.000Z,tx_0099,syn_w_0066,syn_w_0090,226560,4887,p2pkh,198.18.188.94,43524,198.18.203.65,8333,439,29,500
syn_evt_000500,2026-07-26T00:08:20.000Z,tx_0100,syn_w_0020,syn_w_0096,1365599,2108,p2pkh,198.18.225.62,61621,198.18.59.109,8333,364,16,501
syn_evt_000501,2026-07-26T00:08:21.000Z,tx_0100,syn_w_0041,syn_w_0055,2648091,2625,p2pkh,198.18.5.209,49272,198.18.60.82,8333,144,17,502
syn_evt_000502,2026-07-26T00:08:22.000Z,tx_0100,syn_w_0020,syn_w_0043,1454626,562,p2pkh,198.18.41.29,64720,198.18.215.201,8333,369,17,503
syn_evt_000503,2026-07-26T00:08:23.000Z,tx_0100,syn_w_0083,syn_w_0014,2301156,2242,p2pkh,198.18.251.193,46122,198.18.149.74,8333,57,32,504
syn_evt_000504,2026-07-26T00:08:24.000Z,tx_0100,syn_w_0038,syn_w_0036,3331031,3296,p2pkh,198.18.5.209,55426,198.18.59.109,8333,344,14,505
syn_evt_000505,2026-07-26T00:08:25.000Z,tx_0101,syn_w_0091,syn_w_0068,1742416,1821,p2wpkh,198.18.215.145,62892,198.18.251.193,8333,122,23,506
syn_evt_000506,2026-07-26T00:08:26.000Z,tx_0101,syn_w_0061,syn_w_0039,3155123,904,p2pkh,198.18.255.223,12478,198.18.192.191,8333,101,24,507
syn_evt_000507,2026-07-26T00:08:27.000Z,tx_0101,syn_w_0019,syn_w_0018,4249799,2845,p2wpkh,198.18.225.62,37309,198.18.132.217,8333,37,22,508
syn_evt_000508,2026-07-26T00:08:28.000Z,tx_0101,syn_w_0085,syn_w_0028,3661022,3149,p2pkh,198.18.60.82,15904,198.18.50.116,8333,307,9,509
syn_evt_000509,2026-07-26T00:08:29.000Z,tx_0101,syn_w_0097,syn_w_0025,115849,4951,p2sh,198.18.5.209,22486,198.18.149.74,8333,358,16,510
syn_evt_000510,2026-07-26T00:08:30.000Z,tx_0102,syn_w_0057,syn_w_0077,4588522,3004,p2sh,198.18.52.227,17465,198.18.255.223,8333,135,14,511
syn_evt_000511,2026-07-26T00:08:31.000Z,tx_0102,syn_w_0069,syn_w_0082,4897062,724,p2wpkh,198.18.41.29,53779,198.18.234.37,8333,168,11,512
syn_evt_000512,2026-07-26T00:08:32.000Z,tx_0102,syn_w_0056,syn_w_0040,2611695,1076,p2wpkh,198.18.132.217,15014,198.18.255.223,8333,101,8,513
syn_evt_000513,2026-07-26T00:08:33.000Z,tx_0102,syn_w_0057,syn_w_0055,2090725,3680,p2sh,198.18.251.174,26809,198.18.158.7,8333,35,17,514
syn_evt_000514,2026-07-26T00:08:34.000Z,tx_0102,syn_w_0068,syn_w_0067,3471937,1238,p2sh,198.18.174.23,56045,198.18.236.109,8333,293,16,515
syn_evt_000515,2026-07-26T00:08:35.000Z,tx_0103,syn_w_0005,syn_w_0036,2387716,3611,p2pkh,198.18.132.217,61452,198.18.114.230,8333,221,19,516
syn_evt_000516,2026-07-26T00:08:36.000Z,tx_0103,syn_w_0036,syn_w_0018,719941,4561,p2pkh,198.18.203.65,23810,198.18.39.186,8333,133,11,517
syn_evt_000517,2026-07-26T00:08:37.000Z,tx_0103,syn_w_0050,syn_w_0098,3707379,3149,p2wpkh,198.18.215.201,8874,198.18.255.223,8333,71,32,518
syn_evt_000518,2026-07-26T00:08:38.000Z,tx_0103,syn_w_0044,syn_w_0007,3620934,750,p2pkh,198.18.234.37,6645,198.18.255.223,8333,122,14,519
syn_evt_000519,2026-07-26T00:08:39.000Z,tx_0103,syn_w_0013,syn_w_0009,2963139,2616,p2wpkh,198.18.215.201,55718,198.18.50.116,8333,165,32,520
syn_evt_000520,2026-07-26T00:08:40.000Z,tx_0104,syn_w_0042,syn_w_0094,4075500,1313,p2wpkh,198.18.174.23,5525,198.18.255.223,8333,232,17,521
syn_evt_000521,2026-07-26T00:08:41.000Z,tx_0104,syn_w_0058,syn_w_0027,4632526,3751,p2wpkh,198.18.41.29,58565,198.18.60.82,8333,139,14,522
syn_evt_000522,2026-07-26T00:08:42.000Z,tx_0104,syn_w_0022,syn_w_0077,2470356,2612,p2sh,198.18.188.94,25921,198.18.192.191,8333,181,28,523
syn_evt_000523,2026-07-26T00:08:43.000Z,tx_0104,syn_w_0031,syn_w_0064,100695,567,p2sh,198.18.60.82,11086,198.18.251.174,8333,444,8,524
syn_evt_000524,2026-07-26T00:08:44.000Z,tx_0104,syn_w_0013,syn_w_0028,913879,3042,p2pkh,198.18.174.23,9645,198.18.46.103,8333,435,15,525
syn_evt_000525,2026-07-26T00:08:45.000Z,tx_0105,syn_w_0020,syn_w_0083,495604,1080,p2wpkh,198.18.251.174,61750,198.18.132.217,8333,250,24,526
syn_evt_000526,2026-07-26T00:08:46.000Z,tx_0105,syn_w_0031,syn_w_0085,2105383,2084,p2wpkh,198.18.251.193,62914,198.18.203.65,8333,412,31,527
syn_evt_000527,2026-07-26T00:08:47.000Z,tx_0105,syn_w_0052,syn_w_0073,3307292,3047,p2wpkh,198.18.59.109,52106,198.18.178.251,8333,440,9,528
syn_evt_000528,2026-07-26T00:08:48.000Z,tx_0105,syn_w_0061,syn_w_0052,641359,2522,p2sh,198.18.236.109,11443,198.18.215.145,8333,21,23,529
syn_evt_000529,2026-07-26T00:08:49.000Z,tx_0105,syn_w_0057,syn_w_0086,2211173,1513,p2wpkh,198.18.255.223,25717,198.18.174.23,8333,189,18,530
syn_evt_000530,2026-07-26T00:08:50.000Z,tx_0106,syn_w_0064,syn_w_0017,2340824,4415,p2sh,198.18.192.191,59471,198.18.251.174,8333,357,21,531
syn_evt_000531,2026-07-26T00:08:51.000Z,tx_0106,syn_w_0083,syn_w_0064,1962349,2780,p2sh,198.18.178.251,34199,198.18.160.54,8333,296,11,532
syn_evt_000532,2026-07-26T00:08:52.000Z,tx_0106,syn_w_0004,syn_w_0023,4794006,2302,p2sh,198.18.236.109,51369,198.18.1.158,8333,353,31,533
syn_evt_000533,2026-07-26T00:08:53.000Z,tx_0106,syn_w_0010,syn_w_0084,3544209,2400,p2sh,198.18.39.186,59127,198.18.158.7,8333,165,17,534
syn_evt_000534,2026-07-26T00:08:54.000Z,tx_0106,syn_w_0055,syn_w_0033,1653625,2161,p2pkh,198.18.147.210,38935,198.18.132.217,8333,161,31,535
syn_evt_000535,2026-07-26T00:08:55.000Z,tx_0107,syn_w_0029,syn_w_0095,443994,2643,p2wpkh,198.18.60.82,60797,198.18.147.210,8333,166,11,536
syn_evt_000536,2026-07-26T00:08:56.000Z,tx_0107,syn_w_0099,syn_w_0064,2977183,4485,p2wpkh,198.18.41.29,44287,198.18.251.102,8333,91,8,537
syn_evt_000537,2026-07-26T00:08:57.000Z,tx_0107,syn_w_0061,syn_w_0016,1827101,3678,p2pkh,198.18.60.82,33049,198.18.215.201,8333,10,14,538
syn_evt_000538,2026-07-26T00:08:58.000Z,tx_0107,syn_w_0100,syn_w_0005,3196020,1096,p2wpkh,198.18.188.94,50647,198.18.50.116,8333,411,30,539
syn_evt_000539,2026-07-26T00:08:59.000Z,tx_0107,syn_w_0068,syn_w_0055,2599576,1183,p2sh,198.18.203.65,23910,198.18.234.37,8333,410,32,540
syn_evt_000540,2026-07-26T00:09:00.000Z,tx_0108,syn_w_0098,syn_w_0026,3476843,2138,p2sh,198.18.236.109,21284,198.18.234.37,8333,311,13,541
syn_evt_000541,2026-07-26T00:09:01.000Z,tx_0108,syn_w_0056,syn_w_0039,4473540,3819,p2pkh,198.18.52.227,57099,198.18.39.186,8333,64,29,542
syn_evt_000542,2026-07-26T00:09:02.000Z,tx_0108,syn_w_0041,syn_w_0039,835762,1644,p2wpkh,198.18.182.207,33525,198.18.192.191,8333,355,31,543
syn_evt_000543,2026-07-26T00:09:03.000Z,tx_0108,syn_w_0039,syn_w_0052,1211654,1439,p2pkh,198.18.255.223,11458,198.18.251.193,8333,75,32,544
syn_evt_000544,2026-07-26T00:09:04.000Z,tx_0108,syn_w_0078,syn_w_0066,4522247,4930,p2wpkh,198.18.251.102,38864,198.18.5.209,8333,189,10,545
syn_evt_000545,2026-07-26T00:09:05.000Z,tx_0109,syn_w_0004,syn_w_0068,4605805,2506,p2pkh,198.18.39.186,62280,198.18.251.193,8333,173,26,546
syn_evt_000546,2026-07-26T00:09:06.000Z,tx_0109,syn_w_0033,syn_w_0088,2019956,3068,p2sh,198.18.39.186,38758,198.18.234.37,8333,68,17,547
syn_evt_000547,2026-07-26T00:09:07.000Z,tx_0109,syn_w_0053,syn_w_0087,2792331,4628,p2pkh,198.18.251.174,12467,198.18.251.193,8333,138,32,548
syn_evt_000548,2026-07-26T00:09:08.000Z,tx_0109,syn_w_0031,syn_w_0057,4677962,3005,p2wpkh,198.18.41.29,32008,198.18.114.230,8333,413,20,549
syn_evt_000549,2026-07-26T00:09:09.000Z,tx_0109,syn_w_0084,syn_w_0088,2127572,1851,p2sh,198.18.234.37,39834,198.18.39.186,8333,43,18,550
syn_evt_000550,2026-07-26T00:09:10.000Z,tx_0110,syn_w_0097,syn_w_0067,688392,1035,p2wpkh,198.18.59.109,64955,198.18.192.191,8333,12,30,551
syn_evt_000551,2026-07-26T00:09:11.000Z,tx_0110,syn_w_0051,syn_w_0029,4142005,1455,p2pkh,198.18.158.7,31427,198.18.182.207,8333,78,27,552
syn_evt_000552,2026-07-26T00:09:12.000Z,tx_0110,syn_w_0091,syn_w_0085,1228095,3525,p2sh,198.18.59.109,54475,198.18.50.116,8333,139,27,553
syn_evt_000553,2026-07-26T00:09:13.000Z,tx_0110,syn_w_0029,syn_w_0025,2915988,3534,p2wpkh,198.18.251.174,57716,198.18.147.210,8333,222,13,554
syn_evt_000554,2026-07-26T00:09:14.000Z,tx_0110,syn_w_0001,syn_w_0099,1723801,2101,p2sh,198.18.46.103,17773,198.18.178.251,8333,173,27,555
syn_evt_000555,2026-07-26T00:09:15.000Z,tx_0111,syn_w_0018,syn_w_0056,1890595,1786,p2sh,198.18.52.227,37281,198.18.225.62,8333,111,25,556
syn_evt_000556,2026-07-26T00:09:16.000Z,tx_0111,syn_w_0043,syn_w_0015,2704567,2268,p2sh,198.18.132.217,59109,198.18.251.102,8333,283,28,557
syn_evt_000557,2026-07-26T00:09:17.000Z,tx_0111,syn_w_0018,syn_w_0067,3193797,3032,p2pkh,198.18.203.65,61086,198.18.147.210,8333,382,25,558
syn_evt_000558,2026-07-26T00:09:18.000Z,tx_0111,syn_w_0073,syn_w_0040,4502033,4432,p2pkh,198.18.225.62,58202,198.18.149.74,8333,136,25,559
syn_evt_000559,2026-07-26T00:09:19.000Z,tx_0111,syn_w_0025,syn_w_0057,114245,1844,p2pkh,198.18.203.65,41092,198.18.225.62,8333,96,31,560
syn_evt_000560,2026-07-26T00:09:20.000Z,tx_0112,syn_w_0005,syn_w_0006,4054844,1158,p2sh,198.18.158.7,20641,198.18.251.193,8333,255,24,561
syn_evt_000561,2026-07-26T00:09:21.000Z,tx_0112,syn_w_0048,syn_w_0007,1405395,1242,p2pkh,198.18.188.94,55458,198.18.50.116,8333,398,14,562
syn_evt_000562,2026-07-26T00:09:22.000Z,tx_0112,syn_w_0060,syn_w_0061,4930160,4375,p2pkh,198.18.192.191,39741,198.18.251.174,8333,364,12,563
syn_evt_000563,2026-07-26T00:09:23.000Z,tx_0112,syn_w_0095,syn_w_0060,368276,1403,p2wpkh,198.18.114.230,30589,198.18.60.82,8333,73,18,564
syn_evt_000564,2026-07-26T00:09:24.000Z,tx_0112,syn_w_0070,syn_w_0038,3435825,4733,p2wpkh,198.18.158.7,13758,198.18.132.217,8333,192,29,565
syn_evt_000565,2026-07-26T00:09:25.000Z,tx_0113,syn_w_0006,syn_w_0041,3448794,1057,p2wpkh,198.18.60.82,31220,198.18.188.94,8333,84,19,566
syn_evt_000566,2026-07-26T00:09:26.000Z,tx_0113,syn_w_0017,syn_w_0035,4532156,3953,p2pkh,198.18.60.82,48161,198.18.178.251,8333,14,15,567
syn_evt_000567,2026-07-26T00:09:27.000Z,tx_0113,syn_w_0064,syn_w_0038,2202055,3231,p2pkh,198.18.236.109,37352,198.18.39.186,8333,53,8,568
syn_evt_000568,2026-07-26T00:09:28.000Z,tx_0113,syn_w_0047,syn_w_0075,684686,2085,p2sh,198.18.192.191,6111,198.18.255.223,8333,261,9,569
syn_evt_000569,2026-07-26T00:09:29.000Z,tx_0113,syn_w_0032,syn_w_0009,1240450,2915,p2wpkh,198.18.1.158,56520,198.18.178.251,8333,126,12,570
syn_evt_000570,2026-07-26T00:09:30.000Z,tx_0114,syn_w_0063,syn_w_0081,238620,2052,p2pkh,198.18.160.54,37731,198.18.255.223,8333,360,31,571
syn_evt_000571,2026-07-26T00:09:31.000Z,tx_0114,syn_w_0096,syn_w_0046,1867119,2090,p2sh,198.18.178.251,25104,198.18.160.54,8333,194,23,572
syn_evt_000572,2026-07-26T00:09:32.000Z,tx_0114,syn_w_0070,syn_w_0076,1255556,4954,p2sh,198.18.182.207,43990,198.18.60.82,8333,334,12,573
syn_evt_000573,2026-07-26T00:09:33.000Z,tx_0114,syn_w_0036,syn_w_0096,1263500,2714,p2wpkh,198.18.114.230,15134,198.18.41.29,8333,430,17,574
syn_evt_000574,2026-07-26T00:09:34.000Z,tx_0114,syn_w_0007,syn_w_0082,1590430,2922,p2pkh,198.18.178.251,21209,198.18.39.186,8333,58,19,575
syn_evt_000575,2026-07-26T00:09:35.000Z,tx_0115,syn_w_0100,syn_w_0035,1556436,4116,p2wpkh,198.18.203.65,45926,198.18.39.186,8333,101,19,576
syn_evt_000576,2026-07-26T00:09:36.000Z,tx_0115,syn_w_0046,syn_w_0037,1955915,4126,p2pkh,198.18.52.227,32646,198.18.160.54,8333,445,16,577
syn_evt_000577,2026-07-26T00:09:37.000Z,tx_0115,syn_w_0003,syn_w_0087,2545871,771,p2wpkh,198.18.60.82,61055,198.18.225.62,8333,405,32,578
syn_evt_000578,2026-07-26T00:09:38.000Z,tx_0115,syn_w_0038,syn_w_0082,479769,4571,p2sh,198.18.50.116,7389,198.18.215.145,8333,56,14,579
syn_evt_000579,2026-07-26T00:09:39.000Z,tx_0115,syn_w_0075,syn_w_0063,2696691,694,p2wpkh,198.18.50.116,21718,198.18.114.230,8333,16,11,580
syn_evt_000580,2026-07-26T00:09:40.000Z,tx_0116,syn_w_0064,syn_w_0082,857015,4226,p2sh,198.18.114.230,22935,198.18.5.209,8333,370,29,581
syn_evt_000581,2026-07-26T00:09:41.000Z,tx_0116,syn_w_0073,syn_w_0095,788417,2637,p2sh,198.18.52.227,38491,198.18.251.102,8333,165,13,582
syn_evt_000582,2026-07-26T00:09:42.000Z,tx_0116,syn_w_0044,syn_w_0047,3418247,2620,p2pkh,198.18.251.193,28325,198.18.188.94,8333,287,14,583
syn_evt_000583,2026-07-26T00:09:43.000Z,tx_0116,syn_w_0096,syn_w_0060,4499697,2496,p2wpkh,198.18.52.227,50577,198.18.255.223,8333,232,17,584
syn_evt_000584,2026-07-26T00:09:44.000Z,tx_0116,syn_w_0071,syn_w_0082,4574473,1670,p2wpkh,198.18.59.109,22128,198.18.236.109,8333,369,28,585
syn_evt_000585,2026-07-26T00:09:45.000Z,tx_0117,syn_w_0057,syn_w_0024,4885558,3343,p2wpkh,198.18.234.37,20318,198.18.149.74,8333,438,23,586
syn_evt_000586,2026-07-26T00:09:46.000Z,tx_0117,syn_w_0087,syn_w_0008,3659637,3221,p2sh,198.18.46.103,17174,198.18.225.62,8333,387,12,587
syn_evt_000587,2026-07-26T00:09:47.000Z,tx_0117,syn_w_0034,syn_w_0044,3119232,3494,p2sh,198.18.234.37,63056,198.18.215.201,8333,207,9,588
syn_evt_000588,2026-07-26T00:09:48.000Z,tx_0117,syn_w_0036,syn_w_0095,2135311,1956,p2wpkh,198.18.149.74,62044,198.18.160.54,8333,260,22,589
syn_evt_000589,2026-07-26T00:09:49.000Z,tx_0117,syn_w_0091,syn_w_0045,615103,4386,p2wpkh,198.18.215.201,18748,198.18.160.54,8333,251,13,590
syn_evt_000590,2026-07-26T00:09:50.000Z,tx_0118,syn_w_0061,syn_w_0059,4780040,2334,p2pkh,198.18.192.191,10921,198.18.251.174,8333,440,31,591
syn_evt_000591,2026-07-26T00:09:51.000Z,tx_0118,syn_w_0054,syn_w_0078,992232,4924,p2pkh,198.18.132.217,23874,198.18.251.174,8333,23,24,592
syn_evt_000592,2026-07-26T00:09:52.000Z,tx_0118,syn_w_0040,syn_w_0062,1428149,2292,p2wpkh,198.18.255.223,31064,198.18.59.109,8333,133,29,593
syn_evt_000593,2026-07-26T00:09:53.000Z,tx_0118,syn_w_0092,syn_w_0025,3105217,3365,p2pkh,198.18.59.109,21293,198.18.188.94,8333,121,11,594
syn_evt_000594,2026-07-26T00:09:54.000Z,tx_0118,syn_w_0017,syn_w_0092,2793623,877,p2pkh,198.18.255.223,50956,198.18.251.174,8333,77,12,595
syn_evt_000595,2026-07-26T00:09:55.000Z,tx_0119,syn_w_0074,syn_w_0064,3740150,4185,p2sh,198.18.182.207,23543,198.18.188.94,8333,217,19,596
syn_evt_000596,2026-07-26T00:09:56.000Z,tx_0119,syn_w_0092,syn_w_0048,1449802,1832,p2wpkh,198.18.50.116,52166,198.18.182.207,8333,191,21,597
syn_evt_000597,2026-07-26T00:09:57.000Z,tx_0119,syn_w_0092,syn_w_0059,4375496,4145,p2wpkh,198.18.251.193,43293,198.18.114.230,8333,265,8,598
syn_evt_000598,2026-07-26T00:09:58.000Z,tx_0119,syn_w_0009,syn_w_0018,506419,1767,p2wpkh,198.18.59.109,39631,198.18.251.174,8333,108,31,599
syn_evt_000599,2026-07-26T00:09:59.000Z,tx_0119,syn_w_0093,syn_w_0026,888483,4117,p2sh,198.18.132.217,25861,198.18.5.209,8333,284,22,600
syn_evt_000600,2026-07-26T00:10:00.000Z,tx_0120,syn_w_0037,syn_w_0048,3232120,3199,p2wpkh,198.18.188.94,50557,198.18.251.102,8333,23,9,601
syn_evt_000601,2026-07-26T00:10:01.000Z,tx_0120,syn_w_0011,syn_w_0069,4877865,4429,p2sh,198.18.251.174,40923,198.18.1.158,8333,387,27,602
syn_evt_000602,2026-07-26T00:10:02.000Z,tx_0120,syn_w_0072,syn_w_0012,957194,1190,p2wpkh,198.18.236.109,5204,198.18.46.103,8333,369,13,603
syn_evt_000603,2026-07-26T00:10:03.000Z,tx_0120,syn_w_0060,syn_w_0078,772867,3285,p2pkh,198.18.174.23,7359,198.18.1.158,8333,405,11,604
syn_evt_000604,2026-07-26T00:10:04.000Z,tx_0120,syn_w_0028,syn_w_0006,3930070,1392,p2sh,198.18.251.174,36005,198.18.251.102,8333,222,19,605
syn_evt_000605,2026-07-26T00:10:05.000Z,tx_0121,syn_w_0083,syn_w_0095,974552,889,p2pkh,198.18.188.94,64554,198.18.160.54,8333,207,21,606
syn_evt_000606,2026-07-26T00:10:06.000Z,tx_0121,syn_w_0024,syn_w_0095,2381961,3073,p2sh,198.18.1.158,6200,198.18.147.210,8333,430,13,607
syn_evt_000607,2026-07-26T00:10:07.000Z,tx_0121,syn_w_0088,syn_w_0058,392246,2072,p2pkh,198.18.46.103,58969,198.18.225.62,8333,77,15,608
syn_evt_000608,2026-07-26T00:10:08.000Z,tx_0121,syn_w_0018,syn_w_0044,408217,4740,p2sh,198.18.46.103,54457,198.18.182.207,8333,156,8,609
syn_evt_000609,2026-07-26T00:10:09.000Z,tx_0121,syn_w_0061,syn_w_0033,4641644,4390,p2pkh,198.18.60.82,34791,198.18.182.207,8333,74,25,610
syn_evt_000610,2026-07-26T00:10:10.000Z,tx_0122,syn_w_0041,syn_w_0059,4932796,4519,p2pkh,198.18.251.193,16462,198.18.41.29,8333,52,12,611
syn_evt_000611,2026-07-26T00:10:11.000Z,tx_0122,syn_w_0010,syn_w_0078,649605,2089,p2sh,198.18.160.54,1827,198.18.60.82,8333,154,19,612
syn_evt_000612,2026-07-26T00:10:12.000Z,tx_0122,syn_w_0063,syn_w_0052,4343771,4663,p2sh,198.18.251.174,18613,198.18.178.251,8333,386,23,613
syn_evt_000613,2026-07-26T00:10:13.000Z,tx_0122,syn_w_0008,syn_w_0083,3693037,4713,p2pkh,198.18.160.54,23969,198.18.192.191,8333,244,20,614
syn_evt_000614,2026-07-26T00:10:14.000Z,tx_0122,syn_w_0094,syn_w_0033,389201,885,p2pkh,198.18.215.201,21312,198.18.174.23,8333,316,26,615
syn_evt_000615,2026-07-26T00:10:15.000Z,tx_0123,syn_w_0059,syn_w_0056,1102046,3459,p2sh,198.18.46.103,43151,198.18.158.7,8333,315,11,616
syn_evt_000616,2026-07-26T00:10:16.000Z,tx_0123,syn_w_0045,syn_w_0013,235489,4335,p2sh,198.18.182.207,30044,198.18.5.209,8333,98,11,617
syn_evt_000617,2026-07-26T00:10:17.000Z,tx_0123,syn_w_0050,syn_w_0020,1712505,3883,p2wpkh,198.18.132.217,27371,198.18.50.116,8333,249,16,618
syn_evt_000618,2026-07-26T00:10:18.000Z,tx_0123,syn_w_0043,syn_w_0027,4655057,4016,p2sh,198.18.182.207,12413,198.18.52.227,8333,293,12,619
syn_evt_000619,2026-07-26T00:10:19.000Z,tx_0123,syn_w_0006,syn_w_0041,4349023,1022,p2sh,198.18.182.207,33476,198.18.225.62,8333,221,30,620
syn_evt_000620,2026-07-26T00:10:20.000Z,tx_0124,syn_w_0002,syn_w_0029,4135803,1747,p2sh,198.18.174.23,42735,198.18.132.217,8333,205,14,621
syn_evt_000621,2026-07-26T00:10:21.000Z,tx_0124,syn_w_0059,syn_w_0056,3730054,4771,p2wpkh,198.18.182.207,50682,198.18.41.29,8333,170,14,622
syn_evt_000622,2026-07-26T00:10:22.000Z,tx_0124,syn_w_0003,syn_w_0035,3998419,1665,p2pkh,198.18.225.62,39260,198.18.192.191,8333,335,13,623
syn_evt_000623,2026-07-26T00:10:23.000Z,tx_0124,syn_w_0018,syn_w_0056,833108,571,p2pkh,198.18.236.109,45389,198.18.147.210,8333,178,10,624
syn_evt_000624,2026-07-26T00:10:24.000Z,tx_0124,syn_w_0064,syn_w_0087,1704219,3385,p2sh,198.18.52.227,26439,198.18.5.209,8333,266,15,625
syn_evt_000625,2026-07-26T00:10:25.000Z,tx_0125,syn_w_0066,syn_w_0098,141195,4960,p2pkh,198.18.215.145,5750,198.18.251.193,8333,333,10,626
